event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
train,420,5.834606170654297,7.6198883056640625,0.0003,1.1207187175750732,32.41755624860525,523.0190662730624,7031810,7050620
train,430,5.884454250335693,7.684952735900879,0.0003,0.9803627729415894,32.6417242269963,519.7029385466698,7198782,7218034
train,440,5.943854331970215,7.759633541107178,0.0003,1.1409173011779785,31.1052927672863,539.4258824545325,7365888,7385614
train,450,5.925261497497559,7.738236904144287,0.0003,1.1973743438720703,33.82168823108077,504.4100662107856,7533528,7553708
train,460,6.132044792175293,8.006163597106934,0.0003,1.0748064517974854,28.142513362690806,593.4082640301624,7700654,7721276
train,470,5.801966667175293,7.5781049728393555,0.0003,1.2418996095657349,32.48123122192919,509.124789236293,7866579,7887663
train,480,5.549043655395508,7.251595973968506,0.0003,0.984208881855011,32.36389102600515,511.5577724166993,8034437,8055975
train,490,5.769278526306152,7.529878616333008,0.0003,0.9680650234222412,32.83995127864182,498.87406534171816,8201802,8223786
train,500,5.699624061584473,7.4434919357299805,0.0003,1.0627295970916748,32.63294532336295,527.0134163368764,8369290,8391734
train,510,5.899290084838867,7.698992729187012,0.0003,1.0906850099563599,33.936743423342705,490.02934054542754,8536620,8559536
train,520,5.516999244689941,7.208095073699951,0.0003,1.0570647716522217,32.426415022462606,513.5319457443795,8703768,8727144
train,530,5.754018306732178,7.516340255737305,0.0003,0.9889906644821167,33.814832704141736,483.69306283738234,8872485,8896313
train,540,5.6275177001953125,7.3530378341674805,0.0003,1.3243998289108276,29.40276955999434,555.9000136585482,9039546,9063822
train,550,5.69187068939209,7.432496547698975,0.0003,1.0521559715270996,35.18724378012121,490.51866943187287,9209248,9233984
train,560,5.533080101013184,7.225389003753662,0.0003,0.9653210043907166,32.495638811960816,508.5605516367692,9377180,9402372
train,570,5.905198097229004,7.707503795623779,0.0003,1.1971158981323242,36.53380158357322,450.37743916029393,9544824,9570472
train,580,5.644043445587158,7.368962287902832,0.0003,1.1976364850997925,33.83830173872411,487.49491411745976,9712403,9738515
train,590,5.700597763061523,7.443499565124512,0.0003,1.528948426246643,34.924838637933135,479.916318977499,9879552,9906136
train,600,5.678818702697754,7.416652202606201,0.0003,1.0293712615966797,32.3827649038285,535.9332364466562,10047452,10074484
validation,600,5.911307237520493,7.71555726602511,,,,,,
train,610,5.330074787139893,6.961112976074219,0.0003,1.0983505249023438,35.21955690346658,474.509092939641,10214206,10241688
train,620,5.410743236541748,7.0657148361206055,0.0003,1.217446208000183,35.006786538288,476.5647364334139,10380549,10408493
train,630,5.37880802154541,7.02509880065918,0.0003,1.0110877752304077,35.325111754238605,464.28727852593613,10548763,10577177
train,640,5.459813594818115,7.131364822387695,0.0003,1.0717045068740845,32.25323945656419,519.6067211347728,10716146,10745002
train,650,5.663211822509766,7.387938499450684,0.0003,1.2985360622406006,30.803980723023415,531.2949695416403,10884805,10914109
train,660,5.52162504196167,7.2117156982421875,0.0003,1.2144513130187988,36.781758518889546,458.2162647646252,11051867,11081623
train,670,5.471606254577637,7.151790618896484,0.0003,1.2065646648406982,29.696116315200925,552.0923957186848,11218325,11248511
train,680,5.4758405685424805,7.15302848815918,0.0003,1.3739936351776123,34.97499456256628,482.4875660756015,11387108,11417760
train,690,5.603306770324707,7.316679000854492,0.0003,1.0663840770721436,30.80947079323232,541.4244247150193,11553414,11584504
train,700,5.626012802124023,7.345699310302734,0.0003,1.1503183841705322,35.0076193921268,471.41166084865284,11719748,11751282
train,710,5.546908378601074,7.243816375732422,0.0003,1.3161275386810303,32.287252351641655,514.2896589389005,11886729,11918711
train,720,5.456060886383057,7.124762535095215,0.0003,1.1628680229187012,29.355759976431727,576.6159695265884,12053931,12086355
train,730,5.434295654296875,7.098432540893555,0.0003,1.1384681463241577,30.746883811429143,555.9262559689461,12223880,12256750
train,740,5.53254508972168,7.220485687255859,0.0003,1.206231951713562,33.86018949560821,500.9422644312145,12392002,12425334
train,750,5.528809070587158,7.2253313064575195,0.0003,1.399030089378357,29.62267872877419,553.2247826082455,12559090,12592864
train,760,5.400418281555176,7.055717468261719,0.0003,1.0980746746063232,34.774723552167416,480.0325723641754,12726983,12761207
train,770,5.388833999633789,7.038628101348877,0.0003,1.2066336870193481,32.15974297747016,520.4643585530512,12893844,12928528
train,780,5.490926742553711,7.174020290374756,0.0003,1.2228518724441528,30.755793249234557,551.7009385027744,13061663,13096797
train,790,5.318674087524414,6.953446865081787,0.0003,1.3271849155426025,32.238668505102396,525.7040934341829,13228969,13264549
train,800,5.462889671325684,7.134624481201172,0.0003,1.2119060754776,32.19769677519798,511.9931439536527,13397193,13433213
validation,800,5.679241803689104,7.417430099345778,,,,,,
train,810,5.240255355834961,6.852439880371094,0.0003,1.2791262865066528,33.659422282129526,486.4908215817424,13566518,13602988
train,820,5.278713703155518,6.898718357086182,0.0003,1.2185994386672974,31.066332014277577,527.5807904347197,13733234,13770138
train,830,5.188905715942383,6.783482551574707,0.0003,1.1907076835632324,33.77370487898588,486.3546969115703,13901894,13939264
train,840,5.3128862380981445,6.946597576141357,0.0003,1.0053151845932007,32.142680533230305,510.6294723313952,14069972,14107792
train,850,5.319331169128418,6.951596260070801,0.0003,1.162881851196289,30.773412672802806,552.7823703165079,14237291,14275547
train,860,5.378422737121582,7.023736953735352,0.0003,1.1884809732437134,32.34725240804255,522.8264764705376,14404822,14443526
train,870,5.245846748352051,6.855683326721191,0.0003,1.196799635887146,29.477285992354155,578.8185521701542,14571946,14611094
train,880,5.233160018920898,6.841618061065674,0.0003,1.2585985660552979,30.839712815359235,535.7378033614981,14738316,14777904
train,890,5.231597900390625,6.838115215301514,0.0003,1.1561803817749023,36.54670092090964,468.0039393162901,14906621,14946663
train,900,5.306411266326904,6.933310508728027,0.0003,1.2755169868469238,29.518113899976015,568.1934847474665,15073882,15114394
train,910,5.234742164611816,6.841231346130371,0.0003,1.1167633533477783,30.94693780131638,534.6247860199024,15242165,15283127
train,920,5.302800178527832,6.930447578430176,0.0003,1.0681103467941284,30.66404733620584,537.5676543695167,15408857,15450269
train,930,5.216078758239746,6.824375152587891,0.0003,1.2726916074752808,37.725111693143845,453.88864953611073,15574962,15616818
train,940,5.125688552856445,6.698141098022461,0.0003,1.2218624353408813,32.10070447996259,524.474470973343,15743260,15785574
train,950,5.438991546630859,7.1085662841796875,0.0003,1.1871696710586548,35.07622407190502,480.2968519491792,15912460,15955230
train,960,5.3012309074401855,6.929093837738037,0.0002997317877158442,1.1591503620147705,29.69566415064037,565.7054819444993,16080273,16123471
train,970,5.36140251159668,7.00778341293335,0.0002974213181514486,1.104409098625183,29.345668453723192,561.5138747302714,16249259,16292893
train,980,5.234128475189209,6.8285932540893555,0.00029276949437187294,1.8775326013565063,32.36661243624985,526.2521690692424,16418601,16462665
train,990,5.14289665222168,6.72645902633667,0.000285969261335232,1.1076000928878784,33.642714973539114,512.7112961473767,16585644,16630154
train,1000,5.098191738128662,6.670480728149414,0.0002771082406476041,1.067527413368225,32.16165672428906,518.6921850142581,16752376,16797332
validation,1000,5.490714730227973,7.174539313225495,,,,,,
train,1010,5.248456001281738,6.871281623840332,0.0002663499316112623,1.22509765625,32.199647665023804,510.0055805218656,16918788,16964186
train,1020,5.238746643066406,6.848740100860596,0.0002538367611229284,1.1582573652267456,33.69183607958257,491.2466023194857,17085526,17131376
train,1030,5.197360992431641,6.803196430206299,0.0002396203472035528,1.1309995651245117,33.589696718379855,495.0029808069662,17254324,17300630
train,1040,5.037896156311035,6.592469215393066,0.00022426988050773932,1.1629769802093506,31.006701881065965,542.8503832675718,17421280,17468046
train,1050,5.167431831359863,6.7581071853637695,0.00020777698972566848,1.1718887090682983,33.79447953402996,506.2957097111313,17589477,17636683
train,1060,5.116970062255859,6.698822021484375,0.00019072492470382152,1.2700250148773193,27.978203400969505,586.3135586265545,17755885,17803531
train,1070,5.15667724609375,6.7549920082092285,0.00017310198088740995,1.1559034585952759,35.160100324079394,479.00887212388744,17923541,17971665
train,1080,5.01069450378418,6.562121391296387,0.00015543997371442563,1.1712656021118164,35.15078054741025,482.0945576768566,18090240,18138812
train,1090,5.097225189208984,6.665308952331543,0.000137859754606387,1.052479863166809,30.806883258745074,537.3149844783841,18257727,18306733
train,1100,5.072077751159668,6.638105869293213,0.00012078635508942354,1.0041340589523315,36.40019359253347,452.25034197006966,18424836,18474296
train,1110,5.011151313781738,6.561662673950195,0.00010444637428642833,1.186437726020813,33.57923535630107,503.4063408721426,18592231,18642131
train,1120,4.9525651931762695,6.484058380126953,8.90979617505334e-05,1.1174366474151611,29.466283664107323,566.5458254016215,18760237,18810575
train,1130,5.276058197021484,6.901424884796143,7.514947283302723e-05,1.1710319519042969,36.49382521957159,469.25746744728434,18927228,18978028
train,1140,5.024040222167969,6.578104019165039,6.276260975086817e-05,1.1236838102340698,32.230518236756325,510.6650746071414,19093955,19145191
train,1150,4.937816619873047,6.461553573608398,5.206807558207366e-05,1.021997332572937,33.58853464201093,493.4719593056848,19261684,19313376
train,1160,4.975896835327148,6.518253326416016,4.3313107377126596e-05,1.0091400146484375,33.69308494403958,501.1117274669987,19429792,19481922
train,1170,4.7865753173828125,6.270179271697998,3.673578775841744e-05,0.9427002668380737,38.86091129295528,420.8856523383954,19596099,19648675
train,1180,4.804342269897461,6.297584533691406,3.232508388654711e-05,1.0373809337615967,32.13841971568763,511.7239785119946,19763352,19816370
train,1190,4.898904323577881,6.4156646728515625,3.0206678332835996e-05,1.054341197013855,34.758380588144064,486.18490602994825,19929537,19983027
validation,1195,5.334631086140065,6.980300993442347,,,,,,
rank_verification,1195,,,,,,,,
